Epoch,Training Loss,Test Loss,Test Pan Error Mean,Test Tilt Error Mean,Test Ground Distance Error Mean,Test Pan Error Stddev,Test Tilt Error Stddev,Test Ground Distance Error Stddev
3738,0.0103548387130164,0.0984832259515921,-10.8948016628797,-1.351912748949552,0.0332944533667406,46.92536515679584,4.522339313012626,0.2412184242128136
3739,0.0114302075268224,0.0983157062991744,-11.331065087668,-1.6090360862781872,0.0449822802130166,47.22143180103606,4.655563708310775,0.2461726545885036
3740,0.0104073496808647,0.0973968849118266,-11.748769911162016,-0.8203281600632377,0.0374126426607101,45.25770575454401,4.312613068577819,0.2410384870233212
3741,0.0105511457879648,0.0982738174054594,-11.984781845186566,-1.8376390542835,0.0639720193750865,45.70370835833608,4.742409547322795,0.2424037065627526
3742,0.010756064234272,0.1004810473393826,-11.234828258293115,-1.5345931460929882,0.041629525332211,47.48681254589809,4.549664882868566,0.2431409399593055
3743,0.0104844638584211,0.0994502199547631,-10.232621201705705,-1.771849363010276,0.0319844038860575,47.76179209890525,4.6731614269699495,0.2417374913073244
3744,0.0105314303207143,0.0991565986935581,-12.240982319236096,-0.6410431567378141,0.0266691575067358,45.39928326541904,4.35804403693119,0.2415406686262453
3745,0.0105808446160297,0.1028749573798406,-9.918332632129852,-1.8253252962352453,0.0557578655670176,49.31682213703768,4.815383826116377,0.2453539869906164
3746,0.0105169712380749,0.0978289264742107,-12.04439913749938,-1.633547191583627,0.0603768522361735,46.707872493359815,4.660435771403583,0.2439033773587785
3747,0.0104107555642441,0.1000001177723918,-11.412054891520224,-1.231720489701508,0.0481079146937207,47.455473318950894,4.397308835133505,0.2437422705498286
3748,0.0103094630290046,0.0991760063029471,-11.24980232278254,-1.6316151131900984,0.0505248799852959,46.691405516314965,4.681353417809372,0.2432027547993674
3749,0.0110110626879151,0.1035132720356895,-11.558325048752804,-2.265769782023052,0.0831086241133936,47.40794812309798,4.955001611473138,0.2473879552818735
3750,0.0103744347241915,0.1044161663878531,-10.2695148269127,-1.6760765218704536,0.0289977127658175,49.62177517398256,4.7233017418094265,0.2437561181947546
3751,0.0103115070999044,0.0994808094664698,-11.30882947086618,-1.0029310524161603,0.029772149717754,45.83586605529501,4.341535865515114,0.240276783221548
3752,0.0106803870022484,0.1002374721602315,-10.720931083978614,-1.819312620052212,0.0301185278697414,47.77853675065472,4.681112870773477,0.2412507679555725
3753,0.0106332108175693,0.0990806921784367,-10.686961234952596,-1.670259287127772,0.0350713177888959,47.92551121411251,4.666922175753683,0.2424160717895714
3754,0.0101221010943857,0.0984020674867289,-11.094580569605146,-1.6138435866230645,0.0337913445680886,46.06800201203437,4.6032124684644735,0.2402277498090653
3755,0.0105414360024223,0.0986083063873506,-11.067460193624903,-1.6675162958484646,0.0541524779465463,47.44604638663455,4.633828682078142,0.2424531245188756
3756,0.0105250050205067,0.0984756679584582,-11.876665161791747,-1.6606494152566065,0.0687745232974086,45.96899994079936,4.577598979139288,0.2441440774455245
3757,0.0103904888656707,0.1003067467716478,-10.596343617745196,-1.9107110675021604,0.0722128020728135,48.09929690807983,4.692181068778801,0.2441818333856912
3758,0.0104440344432927,0.0993506719491311,-12.27505388051259,-0.8665352205217287,0.0540094685603727,44.86151228436471,4.396004149855463,0.2392079645856789
3759,0.0109337255247054,0.1017479963068451,-9.80346261382765,-1.5696817597475003,0.0513803952963681,49.23603073593274,4.5604198666440645,0.2452973595672393
3760,0.0115101420928721,0.1059149512577624,-9.461138496394671,-1.6470581972719849,0.0362934787217919,50.06983387954377,4.622312687133334,0.2445232492594242
3761,0.0100876812790799,0.0998779738410597,-10.58379161892282,-1.4463106961920855,0.0381556719026945,47.75987897291928,4.49144929608838,0.2431598489220529
3762,0.0105477898610808,0.1070569790899753,-10.262512253649575,-1.2806905295095734,0.0363216246212566,51.57722268061013,4.547762563157661,0.2466256788273848
3763,0.0110197840522892,0.1006607419500748,-10.341407608643138,-2.3252888728637955,0.0820220239214353,48.26690699028231,4.935164373550035,0.244675423298106
3764,0.0107468105411915,0.1006699610678922,-10.555838125322763,-1.976478310125704,0.0610832992281104,48.360750249244646,4.735990597615099,0.2442756955183758
3765,0.0111002547986664,0.09884896018498,-11.355117249543614,-2.15371370579846,0.0810110286974513,47.34759280706091,4.918913928301384,0.2453118251954846
3766,0.0108834904007472,0.0975184244591565,-11.62298753828586,-1.7245472595095634,0.066519236455003,46.80050750528962,4.712333290801195,0.2433109002886876
3767,0.0110389653766639,0.1047026871127032,-11.992343225516446,-1.1835929086884938,0.0171309949175731,46.939460672825,4.492278590039176,0.2399837143047735
3768,0.0100528221189599,0.1034124662123975,-9.357087365934024,-1.248053017802335,0.0227784559175416,49.65876708471946,4.495616203001242,0.243456165835913
3769,0.0103176406302639,0.1011430257044377,-9.72312766698132,-0.9347862939073428,0.0233830558108137,48.642100473475146,4.4156799450601305,0.2419496003917523
3770,0.0107053170224493,0.0981148147866839,-10.261347127879798,-2.162667336949222,0.0547953417731656,47.718630473112526,4.863553369508293,0.2438378122698647
3771,0.0102376231118707,0.0991148171680314,-10.85722900994805,-1.8621952051447856,0.0628333424774555,46.8651642585124,4.740272329762355,0.2419353514206686
3772,0.0103830146479893,0.0993417143112137,-11.6031470466799,-1.2215761851670373,0.0260506265156261,45.79693749163178,4.435038777985411,0.2402507323809817
3773,0.0105323472356993,0.1051191839256456,-12.881908198217593,-0.857318026089185,0.0075305067114643,46.59856907012505,4.468927439454988,0.2402558067968707
3774,0.0104586637890324,0.0997829582719575,-10.785921109724065,-1.1452954170621328,0.0050876408748261,47.349998655074685,4.42176469487622,0.2399137923518722
3775,0.0101141972211703,0.0983237034330765,-11.053394783018051,-1.4649178686778288,0.0414650101919431,46.90297993629841,4.604501715406095,0.2420911107145265
3776,0.0101078325303782,0.106205570644566,-10.556760655324526,-1.5567605363557468,0.0488572160268689,51.11382067841352,4.612916097362804,0.2460296455949047
3777,0.0116617876862995,0.0989089678706867,-10.960657217284998,-1.668961477163877,0.040042347210395,47.88152382524559,4.531093545651799,0.2422709268455927
3778,0.0103228562526193,0.0999231196141668,-11.67114390606536,-1.7400212544394102,0.048370708026238,47.67447276736368,4.646253802819597,0.244327417668515
3779,0.0123835428844114,0.0989154860643403,-11.088964291086032,-1.6077577682665072,0.0466778605796016,46.84121730561708,4.655263165730561,0.242666413679148
3780,0.0106344507252121,0.1026945000603085,-12.164386556051303,-1.5306740273041903,0.0696380238297644,46.09877462309758,4.710047424162344,0.242681532121217
3781,0.0105173214697146,0.0989429340032594,-11.193801385050802,-2.023083759295578,0.0496345267885619,46.811971106531786,4.833328773586228,0.2433285942426036
3782,0.0104886769898799,0.1001482341615926,-11.599539396481354,-1.911621066817158,0.0536152846753239,48.23558962717114,4.703184406761625,0.2438887068235648
3783,0.0104923421511138,0.0993633739472854,-10.928680144823288,-1.8900420845209345,0.0633314247089284,48.06611288039438,4.722699922970026,0.2449481358897213
3784,0.0106757955496384,0.1039792561814898,-10.94969813215822,-1.8720156302977653,0.0704171221043254,50.34641424081907,4.749292162976948,0.2497052532256482
3785,0.0102032469967468,0.1078913960428465,-10.302373803411689,-0.889088239999035,0.0126328333854317,49.22412141154995,4.293292624335121,0.2401995490105576
3786,0.0105052379838393,0.0985294825264385,-11.239973132830652,-1.6986380791845357,0.0477695917380643,46.20361933264259,4.734915895217948,0.2421969894721122
3787,0.0099544450097162,0.0995592949468465,-9.969809537242064,-1.314299779289679,0.022164874740907,47.54048161614333,4.506754900133048,0.2402798081289393
3788,0.0105809764319601,0.0997128219654162,-11.620590352796007,-1.8033058721119084,0.071886730478243,47.8833484750486,4.70068672462024,0.2447241894420964
3789,0.0111029236415865,0.0996690668343078,-11.32048341503664,-1.659735433153204,0.0728643315175811,48.1754028403676,4.6114940583348165,0.2453423754658643
3790,0.0101337799690781,0.1015103105455637,-10.292661232140864,-1.4687497852168776,0.0536080396121686,49.22758960778381,4.549380420566564,0.2453718664232969
3791,0.0101105990446516,0.1001799842786221,-10.670211507912809,-1.3295941618648734,0.0497354289164414,47.70364757460265,4.477250841226775,0.2419074352069626
3792,0.0104813894083611,0.1048985946746099,-10.255332729577242,-2.2101551805295654,0.0568889686921695,50.35590448701269,4.903560178601932,0.2451683330136806
3793,0.0100061287971254,0.0984632480179979,-10.694841005816984,-1.0834189348325536,0.0340286513438095,46.32796565111566,4.4188476011308655,0.2404043207135099
3794,0.0101070502502638,0.097459876466365,-10.888740004871996,-1.439406486177767,0.0656036950714953,46.642542677711006,4.523635485611538,0.2416696492794097
3795,0.0117717585878957,0.0998925987098898,-11.372337789311672,-1.4694082108955528,0.0445996514625019,48.22447019145432,4.55866965672743,0.243249239988352
3796,0.0111785596075,0.1160376191671405,-7.662622715519076,-1.7929404491961405,0.0396322302028044,55.888737807893314,4.714218283989342,0.2482417061334234
3797,0.0109608243263623,0.1003270415323121,-11.422941283303226,-2.02542433427093,0.0679500161617009,48.32884888714149,4.700885835579333,0.2456310989504018
3798,0.0107020950385542,0.104142124365483,-9.958368871943902,-1.67420573494825,0.0646647351371633,50.01694010118757,4.565353293591396,0.244284736741852
3799,0.0103117061972806,0.098028362773004,-11.408306525189522,-1.3027452862494298,0.0419815069920307,46.86566781184593,4.479812557794841,0.2414246676714125
3800,0.0110227528927195,0.1014186135005383,-11.091723691846022,-2.013933988967658,0.0856227636359654,48.703543580312335,4.896091961756509,0.2462434473021578
3801,0.0102778162442923,0.1026022593889917,-9.965934087506406,-1.3591153041233082,0.0574798808844239,48.479189060022456,4.523536462313904,0.2421290928088231
3802,0.0102725309108263,0.0978861908827509,-11.200164924229403,-1.6436191219081346,0.0528459778396753,46.9797241561975,4.7117095513219525,0.2428807079668335
3803,0.0102458346711489,0.1052101552042932,-9.789698761711392,-2.070676755109752,0.0647364065901295,49.891731549126646,4.77853728228204,0.2445334082662758
3804,0.0103305696924026,0.0999767633066291,-11.220752806644391,-1.2816501017408193,0.0315093620269148,47.40574236799068,4.41078578377637,0.2409330954211449
3805,0.0102486665616229,0.1022673232392186,-9.972339575510851,-1.338895924414533,0.0359710219453226,48.91195330054589,4.49211895847594,0.2422815172756957
3806,0.0105998557199039,0.0999626921755927,-10.80854810110798,-1.7729187218119968,0.0617711995882135,48.150416942707885,4.666780399176293,0.2455851725930994
3807,0.0104720623773002,0.0998664869971218,-11.350382326642803,-1.5438438617196435,0.061251179122173,47.79183427681192,4.579718991347924,0.2429943050756036
3808,0.0107269413528335,0.0995487067848444,-11.37121908600596,-2.206130442335396,0.0732132027278075,47.8121357104211,4.838774288320833,0.2432849496918254
3809,0.0103196354468326,0.10041806305803,-11.136372600845144,-1.417105903572126,0.051810920462236,46.66159878100281,4.56605520260011,0.2417357090601084
3810,0.0102200565745096,0.0983102522080852,-10.740646848516027,-1.15329756137185,0.034276635976167,47.186692073702936,4.46719181301128,0.2410347969437436
3811,0.0112517851519424,0.1058696448980342,-10.668492567899564,-1.726908175199217,0.0576740301720372,48.760281918399,4.62197719871826,0.2429309376642588
3812,0.0101640379461768,0.1024720306907381,-11.93303715730258,-1.5687528971230258,0.0538534030832864,46.12775732844796,4.65160811539848,0.2405918478341563
3813,0.0100794762023357,0.0987907136302618,-11.322069945678331,-1.5598523489677825,0.0588462187184227,46.42085440113716,4.601635289466088,0.2413548134177336
3814,0.0104361846426072,0.0985743958680402,-10.918116181167118,-1.1645049391616438,0.0215785362206779,46.7584696642519,4.450302495089014,0.2418490590247632
3815,0.0109814288834997,0.0979666302335404,-11.091317638401042,-1.7922413452352222,0.0479565510140346,47.26131899793496,4.711752720193776,0.2425342912002518
3816,0.0100912683546449,0.1000502778305893,-10.069262405013736,-0.7038571228701118,0.0340140199473312,47.1761199821435,4.266004256778844,0.2405195355382245
3817,0.0102399258789156,0.1003830967737095,-10.59032457959352,-1.9646146739958912,0.0641243478937729,48.51145624200544,4.7642777615039416,0.243536202798581
3818,0.0100511047013738,0.1053823848210629,-9.282754867968062,-1.914481844727856,0.0616505154864387,50.16072959809321,4.765752601905574,0.2432309872870875
3819,0.0105289122389412,0.0984799366976533,-11.56146687198483,-1.1042055091191385,0.0393877997882552,47.15271927188797,4.452974899078565,0.2411506277983709
3820,0.0112857844427886,0.0985044764266127,-12.045291783277852,-1.9939372128479784,0.0645612323986696,46.21580467881076,4.728400571850544,0.2429217643372234
3821,0.010018934140258,0.1024562510262642,-8.593377575048537,-1.3134893646614778,0.0285791663324331,49.163184830560745,4.462061861998203,0.2423267283124838
3822,0.0100574719261272,0.097924668341875,-11.772928376954336,-1.1598398983226836,-0.0008083634727352,44.9243838773318,4.497199299073285,0.2355227595742266
3823,0.0106797734648576,0.0985003778090079,-10.963342151946495,-1.1671735290941354,0.0434487891626787,47.00133585088325,4.489433205730859,0.2411217105337416
3824,0.010621501442797,0.0975882753818517,-10.842311476057215,-1.8393061620913245,0.066833998370278,46.83938280666085,4.713689574778339,0.2420807876427396
3825,0.0104295656772489,0.0978966844046399,-11.62617720929325,-1.9325848837458603,0.0666489793328909,46.754580513182674,4.819866747734425,0.2442895751433054
3826,0.0100037875050555,0.0990940727116096,-10.354369388152769,-1.3756883100329622,0.0550174331096736,47.74424528423446,4.52813175467477,0.2429620273692874
3827,0.0105040321003187,0.098231280666022,-11.817633381564033,-1.1380939871525846,0.0332850147228878,46.56700624827844,4.446120553629048,0.2414390531361467
3828,0.0104174787040553,0.1935320113386426,1.87245414439331,-3.063547065154322,0.0354203368472802,72.33086359029326,5.150015190323822,0.2692574729827847
3829,0.0107075573071508,0.0981574836408808,-11.614386783785564,-1.2652087874861586,0.0084333501465327,45.71224637849821,4.521540985462665,0.2382771511425891
3830,0.0103524191296227,0.102576667265523,-11.662460101928156,-1.624110236612929,0.0516416518067991,46.71080747394496,4.6801926043917135,0.2412898532489322
3831,0.0103447092932058,0.100537808168502,-12.46720284077761,-1.5155073046382217,0.0451283705485117,44.90750992222993,4.620653887246316,0.2385302619229033
3832,0.0113409348757649,0.0984038007667376,-10.287619001427489,-1.246725357817234,0.0396620258017703,47.12807570672773,4.420518459383493,0.2399643023599431
3833,0.0108082541279283,0.099902600848249,-11.634912192213562,-1.411116995496323,0.0151956076579945,45.537398455088166,4.532977624295415,0.2384461027591568
3834,0.0101749283960823,0.1002590524121409,-10.78735278742828,-2.302116198414886,0.054200810522915,48.48219833046228,4.886372676209424,0.2425866460679312
3835,0.0099146864391651,0.1022937478763716,-11.572449422795868,-2.189247577098777,0.0548782999831456,47.76382093778053,4.822579194862685,0.2410145284789664
3836,0.0102294352748769,0.097295798272604,-12.092985222636996,-0.9167676921178765,0.0302517682806149,45.151196835149406,4.444251733503414,0.2390147469782569
3837,0.0111047718071669,0.0993321197373526,-11.250247881858924,-1.093980021699256,0.0598712618666905,46.85363797324634,4.429388475437294,0.2422967550577481
3838,0.0104624515058537,0.102654830774381,-10.593614478990562,-1.6115973901154623,0.0619474103277152,49.44606511053753,4.664825806254532,0.2430418895778761
3839,0.0115301166029429,0.0987503478480946,-11.122367981469916,-1.2067142866451193,0.0258268863298334,46.62218353976628,4.442386717165074,0.2402285619286283
3840,0.0098181043689841,0.0976811804409538,-11.370913853083133,-1.62938366316863,0.0476929564196784,45.91546711435388,4.611139668715574,0.2412041555083045
3841,0.0100850485961543,0.1004366284857193,-10.171269826465094,-2.0386605008782164,0.0728060240792977,47.76080811213773,4.848779034081296,0.2431595757045618
3842,0.0097263412996656,0.0988784986769869,-11.7416006058856,-1.069034800889927,0.0224128150948891,46.53336547853953,4.384521272522285,0.2403408021323178
3843,0.010249615635147,0.0965248926409653,-11.023367141787206,-1.0095423288844727,0.0368101284825229,46.29165763790767,4.423377925129612,0.239338639540085
3844,0.0103836660479027,0.0980310142040252,-11.718045306576698,-1.602317502948682,0.0431226143674986,46.32859350193633,4.538384964848207,0.2409168646310382
3845,0.0100529557725632,0.0973648442665026,-11.029091279106083,-1.5693233464215253,0.0377096057318531,46.64462973231876,4.634983236364323,0.2401544811578098
3846,0.0105313864883258,0.097978718933605,-11.34326834429195,-0.727096773004411,0.0202616488298138,45.35226666338241,4.260869225123296,0.2387807855183401
3847,0.0100195818942051,0.1001019515540628,-11.0816935285227,-1.1450077867689166,0.0218872535895477,46.9226766014922,4.455868837527786,0.2394518622135804
3848,0.0099403203071362,0.1037959943392447,-10.255307231692884,-1.9366425861025585,0.0806768908872976,48.65334175568139,4.76165749016586,0.2441046463893852
3849,0.0100713383086166,0.0992609382651391,-10.87400002734639,-2.3254890043942917,0.0748966874347792,48.01880732748107,4.91220157484896,0.2442726145607482
3850,0.0097325877168976,0.0995773618065175,-11.043443691211351,-0.6277422113595782,0.0015720949471891,46.205679955895725,4.238575227600516,0.2393852421427826
3851,0.0104418783257671,0.0997166329373916,-10.08280017780254,-1.4844875406423532,0.0397508705185877,47.35012475990893,4.5050981108334485,0.241179588040527
3852,0.0102487152636239,0.0998612781986594,-10.779623683796729,-1.2418038881308324,0.0356286275829817,47.56473965891536,4.528359778477116,0.2402914802654063
3853,0.0101909736224247,0.0969053040302935,-11.26478662213877,-1.5203667554148548,0.0351294869215817,46.34080837604889,4.5751780181718775,0.2409395962890386
3854,0.0100858796913799,0.1072682730321373,-10.73869299934425,-2.037689659769672,0.0421092426208583,50.67002583978119,4.8988433735658345,0.2418457840867314
3855,0.010071466829663,0.1035501774223078,-9.111594479239836,-1.473265256783044,0.0398672839721759,49.19547257040152,4.548644143381918,0.2422507158248441
3856,0.0101734755578383,0.0983311768089022,-10.793688647229397,-1.7444628420462076,0.0669920650330391,46.66690302363348,4.609119530298923,0.241296916209544
3857,0.0102747593365891,0.0989829342634905,-11.14537091615753,-1.4211982012902562,0.0425095751143253,47.928949605666986,4.471549556373838,0.242414888169874
3858,0.0099249312981716,0.0990197923744008,-10.477318893756877,-1.8017414385905943,0.0406608267745993,47.78353163015745,4.650406374516856,0.2409959519461683
3859,0.009895337438534,0.0996242630339804,-11.153681242887329,-1.7140080406003304,0.0644549593866408,47.47323792864745,4.571003517522527,0.2423332843289544
3860,0.0100574316383465,0.0985639178238454,-10.659183998171118,-1.2880750021872085,0.0241649081264888,47.061604053853,4.498174549414896,0.2399712975739111
3861,0.010166499609486,0.100740649693069,-10.386357365807918,-1.9576012836517516,0.0568567278596374,48.58445262499698,4.821890245980359,0.241086714894852
3862,0.0103587834766775,0.0985917114608344,-11.687749265189588,-0.4014142524652384,0.0160633957869297,44.723565200524895,4.232456444962661,0.2378112885362793
3863,0.0106270950469731,0.0983799785109502,-11.116845064383352,-1.87374318685584,0.0658180441472444,47.28536853906973,4.687983641006965,0.243305862632632
3864,0.0101101180018522,0.0975069774403458,-11.004473524399463,-1.549182462732534,0.0321772159286984,46.76238897973309,4.603438840734017,0.240431937042575
3865,0.0101157688706149,0.1025024930990877,-10.244075760997893,-0.8765374321641551,0.0060969820811046,47.23933633211604,4.277074894097788,0.2366144712012303
3866,0.0104032329295406,0.0988712341835101,-11.187074741170404,-1.5234193202057802,0.0493415540179332,46.49013122273325,4.495115469800729,0.2411497410439266
3867,0.0103765279847881,0.1034942391284164,-10.349012611951409,-1.735108119334925,0.0514218820085575,49.25306115328918,4.661429146137307,0.2424496128492647
3868,0.0102338995358521,0.0984343341773464,-11.64416764785584,-1.576742626399406,0.0558398625849782,47.76628664945515,4.641848379979669,0.2415355131851822
3869,0.0104900766854477,0.0973183540183873,-11.972039854937387,-1.1565646276230346,0.0503290131934233,46.55532551751379,4.506647991257881,0.2416447636170964
3870,0.010086718043283,0.0977955662334958,-11.842634790024391,-1.8564153715615737,0.053293865353048,46.03259260546504,4.731353484629969,0.24010523733389
3871,0.0103749203413419,0.0988727672291653,-10.418351793198854,-2.036704860904531,0.0739571663688074,46.74293697235585,4.840061254529863,0.2416697161548531
3872,0.0105792616731971,0.1018277023076301,-11.105270648701998,-1.3494271202314947,0.0294716581031008,46.68316562338322,4.553807370002193,0.2377688029623425
3873,0.009735626488783,0.0984052550047636,-11.52506047073008,-1.697681927675935,0.0503818538185354,46.28547356420152,4.670044250300126,0.2402891098892164
3874,0.0097711415129951,0.0961912551539994,-11.544893813360204,-1.384328996158532,0.036346004117985,45.885819889191765,4.525377364105439,0.2392958724889856
3875,0.010118057954269,0.0975530434932027,-11.141616649442788,-1.684191235265619,0.0468527883313618,46.508661431388255,4.667159602353445,0.2410326492631186
3876,0.0100510803415595,0.0976261347975759,-11.180236352309958,-0.5202120537492069,0.0262626684508524,47.49092146699469,4.220274495523966,0.2392831370792386
3877,0.0101314760327386,0.098418923760099,-11.553537369480155,-1.969673138464222,0.0673174681785228,47.059434686735685,4.7654874874575714,0.2436781906846897
3878,0.0099015818095005,0.1014405430427619,-10.342845083103414,-1.8251397636895244,0.0679387521367889,48.10217933764042,4.68387507367487,0.2426094557321296
3879,0.0097921926466518,0.0997922526495087,-10.633161626473726,-1.5768343581490822,0.0173154379557202,47.03802350280581,4.630448817418807,0.2377797837325241
3880,0.0103702700053479,0.0988513315539984,-11.86790451858154,-2.183784159982728,0.0954993117052513,47.47988977534656,4.889453255073742,0.2453635875797646
3881,0.0102685127430815,0.1065969126565115,-10.91770483105744,-1.374747975905602,0.0537693422433134,50.42488139340151,4.520306198031097,0.2431837170744336
3882,0.0104610915046055,0.0985073206857556,-11.251584596274345,-1.747243486319643,0.0571847619214752,47.18510912125518,4.677846432387156,0.2425836880824573
3883,0.0097767192318048,0.1055250816224586,-9.666156442535735,-1.5041893176935814,0.0846563658981888,49.81926372010136,4.513952834473099,0.2450912604371237
3884,0.0100778397393033,0.0991738903380575,-10.607260866170284,-1.633803821798112,0.062366070175493,48.090013421176366,4.584256554844748,0.2436008839782475
3885,0.0110329069294129,0.0973329508588427,-11.011976611397282,-1.484315106771081,0.0551355784428907,46.6177722776236,4.544062517136755,0.2423838109124643
3886,0.010021707585099,0.0990668395534157,-12.797654246725154,-1.5247371401386085,0.0701806796407019,44.52826553021569,4.643265769467279,0.2409885711296435
3887,0.0100417814749272,0.0981461699342443,-10.76349721651608,-2.306685071136501,0.0970385828287572,47.13521756168858,5.064077508848654,0.2459053040214919
3888,0.0098047717797572,0.0980171751940534,-11.80917191931128,-1.8596952523079675,0.07139022300417,45.91832711683734,4.770199866795547,0.2423386385636058
3889,0.0099294727054139,0.0995549480652525,-10.698051961789432,-1.5029975109909837,0.0667175644891219,47.772445983268085,4.556912573368676,0.2426290083058499
3890,0.0100933129484956,0.0982428779382081,-11.73504199628842,-1.6805918646875668,0.0329811692506343,46.03960941697387,4.688963573340576,0.2387574024748679
3891,0.0100616850326137,0.0979342320490451,-11.28959347077174,-1.7397425789386034,0.0654522055933425,46.87741910256093,4.665276334329544,0.2413015038233688
3892,0.0102485241103999,0.0970916627861914,-11.87197491174506,-1.311070853592576,0.0313992976761974,45.43693058745094,4.529977454552729,0.2386539677463193
3893,0.0103032889376373,0.0973664923970188,-10.383097594889334,-1.4560506584726878,0.0353553904494544,46.96133764360633,4.517901582483267,0.2390737936134892
3894,0.0102096305563693,0.1052452251315116,-11.006786280718448,-1.8766834735366944,0.0588341044994803,49.46591306967136,4.808789483284591,0.2434473757635665
3895,0.0104465548034275,0.1004710717658911,-11.291182439334197,-1.1925436860906915,0.025877441707495,48.17006584062704,4.493000569626075,0.2402017272261809
3896,0.0104644798397524,0.0964737509687741,-11.663139761659718,-1.1508018381239191,0.0399551802725942,44.81359012840321,4.440696527537302,0.2392087068845507
3897,0.0103338160552084,0.0993513878700988,-10.547222823063231,-1.0276999819167965,0.0284864339451711,47.939146344221584,4.37711438683178,0.2415305831422471
3898,0.0105488840387752,0.1050700136416015,-9.47906562816874,-1.08623716325776,0.0298603894496644,50.11711632172192,4.426986906402341,0.2418139124612539
3899,0.0096953162344683,0.0994034803339413,-11.30139064490404,-1.352837226932516,0.0349676657031785,47.27167580801489,4.469687607768508,0.2388735891696895
3900,0.0097557475998974,0.09874736136269,-11.25307265652524,-1.249118843996847,0.030127514366273,45.97745618291401,4.508299879998208,0.2379726406571148
3901,0.0101294559970122,0.0999846971992935,-10.791767456230188,-1.8643581056715668,0.058405488360304,48.17728697573448,4.689107782867773,0.2419447960351435
3902,0.0104074825471037,0.0976070256105491,-11.342370778863229,-1.633392891695572,0.0789890141525605,46.42241731076393,4.661273221608688,0.2425286507749457
3903,0.0098026085597953,0.1022638745960735,-10.974500396973964,-1.889743442219254,0.0487095565722511,48.96809962893337,4.6918943561463005,0.2416530409416159
3904,0.0100066572756797,0.0983235845785765,-11.437626125997536,-0.7873794912184412,0.027067435172585,46.8496071936194,4.300063698274541,0.2386296950300523
3905,0.0099865923803123,0.095949174392791,-11.3599236740271,-1.7296467579246777,0.0439219906053564,45.683725797538,4.575753807002768,0.2381267163972839
3906,0.0103410632681536,0.1016709538442748,-10.801949617684231,-1.7587381873179126,0.072225994410905,48.95079551308532,4.637901861961811,0.2436553890483368
3907,0.0105803342321623,0.0964282695204019,-11.515350467536322,-1.237263634951936,0.0403558557724451,45.690919222465766,4.528189862740226,0.2384769687715345
3908,0.0098082456467467,0.1052453854963893,-10.288069414839152,-1.7675489407485805,0.0694250169324803,50.57828067954158,4.724120304953766,0.245381620002034
3909,0.0098570077371569,0.098104455020456,-11.61263521927938,-1.4479441458762097,0.0529276584876371,46.96764610495024,4.586932726903238,0.2413201226431355
3910,0.0099116983964498,0.0971555225551128,-11.518822787070466,-1.7667621773088704,0.0444441967316575,46.20139706910567,4.685724367672215,0.2387157700610598
3911,0.0104928547589913,0.1016928365099288,-10.115930551403148,-1.991053925122361,0.0564888419286982,49.16173966779444,4.818264470585043,0.242676215090588
3912,0.0104518188148948,0.1037621092760846,-12.500443092816528,-1.6253225710494696,0.027600452035397,45.400607834276585,4.596504377113818,0.2355673798249395
3913,0.010300700292755,0.097138245900472,-10.865996094565611,-1.6678218356006451,0.0504773739870783,46.69686531960877,4.618460570379381,0.2405386123661983
3914,0.0104787108409056,0.101617567507284,-10.65346181365957,-1.7334717499545298,0.0663350121238389,47.745022464892735,4.714723897464167,0.2405497638228187
3915,0.0096816400209976,0.1025661511258,-9.570394591333493,-1.3531310654975273,0.0437149901177969,49.27739550006556,4.563458786398615,0.2421141975219688
3916,0.0098124112660647,0.0976091948382201,-11.005753176397905,-1.2694508606265928,0.0564047948376194,46.40360986251356,4.444380544045964,0.2396495459733744
3917,0.0098907221916604,0.1018876479495139,-10.367613610132668,-1.5498502317161575,0.0507062116005757,48.86014654357777,4.607162204809062,0.2410743784232731
3918,0.0102123619859291,0.0991393566308986,-11.083937456213508,-1.399221155112861,0.0455979252340378,48.20419843044051,4.470897453319436,0.2404657673990046
3919,0.0101666985893451,0.0997224373831635,-10.584513253563026,-1.492774686901956,0.0403253719344869,47.89860753762522,4.621293985646542,0.2393145541698551
3920,0.0097560874151201,0.111489897859948,-7.607246902768304,-1.0329602157848108,0.0134091275903555,49.35345994428695,4.463091716074771,0.2385431010206045
3921,0.0116848635945574,0.1092480880518754,-10.334188513453,-1.3805003439051071,0.0374349595771895,48.74525078986233,4.5023239302276,0.239830367846218
3922,0.010084617663357,0.1016871769513402,-10.652677244085888,-1.7419376540173952,0.055193077437244,48.96748648049882,4.7288241322318445,0.2415199779644973
3923,0.0099124829989949,0.1003083405750138,-10.532716217292958,-1.6069732892100472,0.0390010309760813,48.16975826832296,4.536289827752778,0.23964490949432
3924,0.0100917481532326,0.0991301450523592,-11.126764068360549,-1.6731402597616654,0.0624991597960124,47.74645399917358,4.546637968938716,0.2415870138417665
3925,0.0102548589606766,0.0969324418831439,-12.50020732374428,-1.701981412322336,0.0485778220848099,45.33309915699553,4.754510895842922,0.2399724342073258
3926,0.0103290542366705,0.0984882641849773,-11.033283829855922,-1.4538373166342844,0.0415123913761552,46.90990987230269,4.536254262200031,0.2388424903534853
